id,year,state,state_po,district,runoff,special,candidate_name,party,CAND_ICI,TTL_DISB,adjusted_vote_margin,candidate_votes,total_votes,NHE,pvi,percent_of_vote,vote_margin,FEC_candidate_id
2010CA50,2010,CALIFORNIA,CA,50,,False,BRIAN P BILBRAY,Republican,I,1104328.25,9.98,142247,251081,6.8,3.0,0.5665,0.1769,H4CA49032
2010CA50,2010,CALIFORNIA,CA,50,,False,FRANCINE BUSBY,Democrat,C,582138.56,-9.62,97818,251081,6.8,3.0,0.3896,0.1769,H4CA50055
2010CA50,2010,CALIFORNIA,CA,50,,False,LARS GROSSMITH,Other,,,,5546,251081,6.8,3.0,0.0221,0.1769,
2010CA50,2010,CALIFORNIA,CA,50,,False,MIRIAM E CLARK,Other,,,,5470,251081,6.8,3.0,0.0218,0.1769,
2010CA51,2010,CALIFORNIA,CA,51,,False,BOB FILNER,Democrat,I,1006287.72,1.4,86423,143916,6.8,-8.0,0.6005,0.201,H2CA50034
2010CA51,2010,CALIFORNIA,CA,51,,False,NICK POPADITCH,Republican,C,361013.42,-1.0,57488,143916,6.8,-8.0,0.3995,0.201,H0CA51036
2010CA52,2010,CALIFORNIA,CA,52,,False,DUNCAN HUNTER,Republican,I,758724.29,16.11,139460,221062,6.8,9.0,0.6309,0.3103,H8CA52052
2010CA52,2010,CALIFORNIA,CA,52,,False,MICHAEL BENOIT,Other,,,,10732,221062,6.8,9.0,0.0485,0.3103,
2010CA52,2010,CALIFORNIA,CA,52,,False,RAY LUTZ,Democrat,C,42048.87,-15.49,70870,221062,6.8,9.0,0.3206,0.3103,H0CA52042
2010CA53,2010,CALIFORNIA,CA,53,,False,MICHAEL CRIMMINS,Republican,C,143269.48,-6.92,57230,168328,6.8,-14.0,0.34,0.2826,H8CA53019
2010CA53,2010,CALIFORNIA,CA,53,,False,PAUL DEKKER,Other,,,,6298,168328,6.8,-14.0,0.0374,0.2826,
2010CA53,2010,CALIFORNIA,CA,53,,False,SUSAN A DAVIS,Democrat,I,718076.56,7.48,104800,168328,6.8,-14.0,0.6226,0.2826,H0CA49055
2010CA6,2010,CALIFORNIA,CA,6,,False,EUGENE E RUYLE,Other,,,,5915,261152,6.8,-23.0,0.0226,0.3632,
2010CA6,2010,CALIFORNIA,CA,6,,False,JIM JUDD,Republican,C,151842.86,-15.84,77361,261152,6.8,-23.0,0.2962,0.3632,H0CA06097
2010CA6,2010,CALIFORNIA,CA,6,,False,JOEL SMOLEN,Other,,,,5660,261152,6.8,-23.0,0.0217,0.3632,
2010CA6,2010,CALIFORNIA,CA,6,,False,LYNN C WOOLSEY,Democrat,I,898626.51,16.56,172216,261152,6.8,-23.0,0.6594,0.3632,H2CA01045
2010CA7,2010,CALIFORNIA,CA,7,,False,GEORGE MILLER,Democrat,I,1008838.16,12.57,122435,179199,6.8,-19.0,0.6832,0.3664,H6CA07043
2010CA7,2010,CALIFORNIA,CA,7,,False,RICK TUBBS,Republican,,,-11.83,56764,179199,6.8,-19.0,0.3168,0.3664,
2010CA8,2010,CALIFORNIA,CA,8,,False,GLORIA E LA RIVA,Other,,,,5161,209696,6.8,-35.0,0.0246,0.6498,
2010CA8,2010,CALIFORNIA,CA,8,,False,JOHN DENNIS,Republican,C,2311477.24,-27.55,31711,209696,6.8,-35.0,0.1512,0.6498,H0CA08069
2010CA8,2010,CALIFORNIA,CA,8,,False,NANCY PELOSI,Democrat,I,2762400.22,28.85,167957,209696,6.8,-35.0,0.801,0.6498,H8CA05035
2010CA8,2010,CALIFORNIA,CA,8,,False,PHILIP BERG,Other,,,,4843,209696,6.8,-35.0,0.0231,0.6498,
2010CA9,2010,CALIFORNIA,CA,9,,False,BARBARA LEE,Democrat,I,1156304.13,30.93,180400,214085,6.8,-37.0,0.8427,0.735,H8CA09060
2010CA9,2010,CALIFORNIA,CA,9,,False,DAVE HELLER,Other,,,,4848,214085,6.8,-37.0,0.0226,0.735,
2010CA9,2010,CALIFORNIA,CA,9,,False,GERALD HASHIMOTO,Republican,,,-29.46,23054,214085,6.8,-37.0,0.1077,0.735,
2010CA9,2010,CALIFORNIA,CA,9,,False,JAMES EYER,Other,,,,4113,214085,6.8,-37.0,0.0192,0.735,
2010CA9,2010,CALIFORNIA,CA,9,,False,LARRY ALLEN,Other,,,,1670,214085,6.8,-37.0,0.0078,0.735,
2010CO1,2010,COLORADO,CO,1,,False,CHRIS STYSKAL,Other,,,,2141,207751,6.8,-21.0,0.0103,0.3866,
2010CO1,2010,COLORADO,CO,1,,False,CLINT JONES,Other,C,13644.0,,2867,207751,6.8,-21.0,0.0138,0.3866,H0CO01110
2010CO1,2010,COLORADO,CO,1,,False,DIANA DEGETTE,Democrat,I,822288.51,14.59,140073,207751,6.8,-21.0,0.6742,0.3866,H6CO01141
2010CO1,2010,COLORADO,CO,1,,False,GARY SWING,Other,,,,2923,207751,6.8,-21.0,0.0141,0.3866,
2010CO1,2010,COLORADO,CO,1,,False,MIKE FALLON,Republican,C,196993.0,-13.81,59747,207751,6.8,-21.0,0.2876,0.3866,H0CO01078
2010CO2,2010,COLORADO,CO,2,,False,CURTIS HARRIS,Other,C,11489.0,,5056,259034,6.8,-11.0,0.0195,0.1951,H0CO02159
2010CO2,2010,COLORADO,CO,2,,False,JARED POLIS,Democrat,I,895953.1,4.4,148720,259034,6.8,-11.0,0.5741,0.1951,H8CO02137
2010CO2,2010,COLORADO,CO,2,,False,JENNA GOSS,Other,,,,7080,259034,6.8,-11.0,0.0273,0.1951,
2010CO2,2010,COLORADO,CO,2,,False,STEPHEN BAILEY,Republican,C,130747.13,-4.0,98171,259034,6.8,-11.0,0.379,0.1951,H0CO02134
2010CO3,2010,COLORADO,CO,3,,False,GREGORY GILMAN,Other,,,,5678,257999,6.8,5.0,0.022,0.0434,
2010CO3,2010,COLORADO,CO,3,,False,JAKE SEGREST,Other,C,18465.0,,4982,257999,6.8,5.0,0.0193,0.0434,H0CO03108
2010CO3,2010,COLORADO,CO,3,,False,JOHN T SALAZAR,Democrat,I,2474562.48,-11.76,118048,257999,6.8,5.0,0.4576,0.0434,H4CO03167
2010CO3,2010,COLORADO,CO,3,,False,SCOTT R TIPTIN,Republican,C,1207831.54,11.84,129257,257999,6.8,5.0,0.501,0.0434,H6CO03139
2010CO4,2010,COLORADO,CO,4,,False,BETSY MARKEY,Democrat,I,3612695.65,-12.69,109249,264181,6.8,6.0,0.4135,0.1113,H8CO04067
2010CO4,2010,COLORADO,CO,4,,False,CORY GARDNER,Republican,C,2407602.45,12.91,138634,264181,6.8,6.0,0.5248,0.1113,H0CO04122
2010CO4,2010,COLORADO,CO,4,,False,DOUG ADEN,Other,,,,12312,264181,6.8,6.0,0.0466,0.1113,
2010CO4,2010,COLORADO,CO,4,,False,"KEN ""WASKO"" WASZKIEWICZ",Other,,,,3986,264181,6.8,6.0,0.0151,0.1113,
2010CO5,2010,COLORADO,CO,5,,False,"BRIAN ""BARRON X"" SCOTT",Other,,,,5886,232434,6.8,14.0,0.0253,0.3648,
2010CO5,2010,COLORADO,CO,5,,False,DOUG LAMBORN,Republican,I,230382.68,21.16,152829,232434,6.8,14.0,0.6575,0.3648,H6CO05159
2010CO5,2010,COLORADO,CO,5,,False,JERELL KLAVER,Other,,,,5680,232434,6.8,14.0,0.0244,0.3648,
2010CO5,2010,COLORADO,CO,5,,False,KEVIN BRADLEY,Democrat,,,-20.44,68039,232434,6.8,14.0,0.2927,0.3648,
2010CO6,2010,COLORADO,CO,6,,False,JOHN FLERLAGE,Democrat,C,152780.23,-14.46,104104,330943,6.8,8.0,0.3146,0.3422,H0CO06077
2010CO6,2010,COLORADO,CO,6,,False,MIKE COFFMAN,Republican,I,655958.12,15.14,217368,330943,6.8,8.0,0.6568,0.3422,H8CO06138
2010CO6,2010,COLORADO,CO,6,,False,ROB MCNEALY,Other,C,24137.7,,9466,330943,6.8,8.0,0.0286,0.3422,H0CO06085
2010CO7,2010,COLORADO,CO,7,,False,BUCK BAILEY,Other,,,,10117,210810,6.8,-4.0,0.048,0.1168,
2010CO7,2010,COLORADO,CO,7,,False,ED PERLMUTTER,Democrat,I,2943592.74,-2.68,112667,210810,6.8,-4.0,0.5344,0.1168,H6CO07023
2010CO7,2010,COLORADO,CO,7,,False,RYAN FRAZIER,Republican,C,1771942.8,2.92,88026,210810,6.8,-4.0,0.4176,0.1168,H0CO07026
2010CT1,2010,CONNECTICUT,CT,1,,False,ANN BRICKLEY,Republican,C,313854.51,-5.99,84076,226038,6.8,-13.0,0.372,0.2055,H0CT01076
2010CT1,2010,CONNECTICUT,CT,1,,False,CRISTOPHER J HUTCHINSON,Other,,,,955,226038,6.8,-13.0,0.0042,0.2055,
2010CT1,2010,CONNECTICUT,CT,1,,False,JOHN B LARSON,Democrat,I,2445769.76,6.41,130538,226038,6.8,-13.0,0.5775,0.2055,H8CT01046
2010CT1,2010,CONNECTICUT,CT,1,,False,JOHN B LARSON,Other,I,2445769.76,,7902,226038,6.8,-13.0,0.035,0.2055,H8CT01046
2010CT1,2010,CONNECTICUT,CT,1,,False,KENNETH J KRAYESKE,Other,C,10590.0,,2564,226038,6.8,-13.0,0.0113,0.2055,H0CT01084
2010CT2,2010,CONNECTICUT,CT,2,,False,G SCOTT DESHEFY,Other,C,2157.0,,3344,246809,6.8,-6.0,0.0135,0.1832,H8CT02077
2010CT2,2010,CONNECTICUT,CT,2,,False,JANET PECKINPAUGH,Republican,C,269667.73,0.98,95671,246809,6.8,-6.0,0.3876,0.1832,H0CT02173
2010CT2,2010,CONNECTICUT,CT,2,,False,JOE CORTNEY,Democrat,I,2171903.82,-0.62,140888,246809,6.8,-6.0,0.5708,0.1832,H2CT02112
2010CT2,2010,CONNECTICUT,CT,2,,False,JOE CORTNEY,Other,I,2171903.82,,6860,246809,6.8,-6.0,0.0278,0.1832,H2CT02112
2010CT3,2010,CONNECTICUT,CT,3,,False,CHARLES A PILLSBURY,Other,,,,2984,220661,6.8,-9.0,0.0135,0.2739,
2010CT3,2010,CONNECTICUT,CT,3,,False,JERRY LABRIOLA JR,Republican,C,186118.24,-1.93,74107,220661,6.8,-9.0,0.3358,0.2739,H0CT03106
2010CT3,2010,CONNECTICUT,CT,3,,False,ROSA L DELAURO,Democrat,I,1373230.35,2.47,134544,220661,6.8,-9.0,0.6097,0.2739,H0CT03072
2010CT3,2010,CONNECTICUT,CT,3,,False,ROSA L DELAURO,Other,I,1373230.35,,9021,220661,6.8,-9.0,0.0409,0.2739,H0CT03072
2010CT4,2010,CONNECTICUT,CT,4,,False,DAN DEBICELLA,Republican,C,1961841.48,1.84,102030,217391,6.8,-5.0,0.4693,0.0401,H0CT04146
2010CT4,2010,CONNECTICUT,CT,4,,False,JAMES A HIMES,Democrat,I,3698701.84,-1.76,110746,217391,6.8,-5.0,0.5094,0.0401,H8CT04172
2010CT4,2010,CONNECTICUT,CT,4,,False,JAMES A HIMES,Other,I,3698701.84,,4605,217391,6.8,-5.0,0.0212,0.0401,H8CT04172
2010CT5,2010,CONNECTICUT,CT,5,,False,CHRISTOPHER S MURPHY,Democrat,I,3079678.37,-4.73,118231,227303,6.8,-2.0,0.5201,0.071,H6CT05124
2010CT5,2010,CONNECTICUT,CT,5,,False,CHRISTOPHER S MURPHY,Other,I,3079678.37,,4648,227303,6.8,-2.0,0.0204,0.071,H6CT05124
2010CT5,2010,CONNECTICUT,CT,5,,False,SAM S F CALIGIURI,Other,C,1309199.4,,2310,227303,6.8,-2.0,0.0102,0.071,H0CT05176
2010CT5,2010,CONNECTICUT,CT,5,,False,SAM S F CALIGIURI,Republican,C,1309199.4,4.87,102092,227303,6.8,-2.0,0.4491,0.071,H0CT05176
2010DE0,2010,DELAWARE,DE,0,,False,BRENT A WANGEN,Other,O,6300.0,,1986,305636,6.8,-7.0,0.0065,0.1574,H0DE00126
2010DE0,2010,DELAWARE,DE,0,,False,EARL R LOFLAND,Other,O,1453.0,,3704,305636,6.8,-7.0,0.0121,0.1574,H0DE00100
2010DE0,2010,DELAWARE,DE,0,,False,GLEN URQUHART,Republican,O,1364256.86,-0.04,125442,305636,6.8,-7.0,0.4104,0.1574,H0DE01033
2010DE0,2010,DELAWARE,DE,0,,False,JEFFREY BROWN,Other,,,,961,305636,6.8,-7.0,0.0031,0.1574,
2010DE0,2010,DELAWARE,DE,0,,False,JOHN C CARNEY,Democrat,O,2115140.17,0.36,173543,305636,6.8,-7.0,0.5678,0.1574,H0DE01017
2010FL1,2010,FLORIDA,FL,1,,False,JEFF MILLER,Republican,I,556852.61,28.49,170821,213526,6.8,21.0,0.8,0.6911,H2FL01100
2010FL1,2010,FLORIDA,FL,1,,False,JOE CANTRELL,Other,C,11178.0,,23250,213526,6.8,21.0,0.1089,0.6911,H0FL01104
2010FL1,2010,FLORIDA,FL,1,,False,JOHN KRAUSE,Other,C,38631.05,,18253,213526,6.8,21.0,0.0855,0.6911,H0FL00023
2010FL10,2010,FLORIDA,FL,10,,False,C W BILL YOUNG,Republican,I,965474.94,8.12,137943,209256,6.8,1.0,0.6592,0.3184,H6FL06035
2010FL10,2010,FLORIDA,FL,10,,False,CHARLIE JUSTICE,Democrat,C,320532.34,-7.48,71313,209256,6.8,1.0,0.3408,0.3184,H0FL10055
2010FL11,2010,FLORIDA,FL,11,,False,KATHY CASTOR,Democrat,I,680010.98,4.39,91328,153145,6.8,-11.0,0.5963,0.1926,H6FL11126
2010FL11,2010,FLORIDA,FL,11,,False,MIKE PRENDERGAST,Republican,C,501047.01,-4.01,61817,153145,6.8,-11.0,0.4037,0.1926,H0FL11160
2010FL12,2010,FLORIDA,FL,12,,False,DENNIS A ROSS,Republican,O,1156468.58,12.87,102704,213330,6.8,6.0,0.4814,0.07,H0FL12101
2010FL12,2010,FLORIDA,FL,12,,False,LORI EDWARDS,Democrat,O,655719.53,-12.73,87769,213330,6.8,6.0,0.4114,0.07,H0FL12119
2010FL12,2010,FLORIDA,FL,12,,False,RANDY WILKINSON,Other,O,45953.0,,22857,213330,6.8,6.0,0.1071,0.07,H0FL12135
2010FL13,2010,FLORIDA,FL,13,,False,JAMES T GOLDEN,Democrat,C,129892.21,-12.42,83123,266934,6.8,6.0,0.3114,0.3772,H0FL13109
2010FL13,2010,FLORIDA,FL,13,,False,VERN BUCHANAN,Republican,I,1224895.05,13.18,183811,266934,6.8,6.0,0.6886,0.3772,H6FL13148
2010FL14,2010,FLORIDA,FL,14,,False,CONNIE MACK,Republican,I,1055865.11,18.21,188341,274691,6.8,11.0,0.6856,0.4143,H4FL14059
2010FL14,2010,FLORIDA,FL,14,,False,JAMES LLOYD ROACH,Democrat,C,63761.35,-17.39,74525,274691,6.8,11.0,0.2713,0.4143,H0FL14065
2010FL14,2010,FLORIDA,FL,14,,False,WILLIAM MAVERICK ST CLAIRE,Other,C,8747.79,,11825,274691,6.8,11.0,0.043,0.4143,H0FL14073
2010FL15,2010,FLORIDA,FL,15,,False,BILL POSEY,Republican,I,1027998.78,13.09,157079,242674,6.8,6.0,0.6473,0.2946,H8FL15107
2010FL15,2010,FLORIDA,FL,15,,False,SHANNON ROBERTS,Democrat,C,30270.73,-12.51,85595,242674,6.8,6.0,0.3527,0.2946,H0FL15054
2010FL16,2010,FLORIDA,FL,16,,False,JIM HORN,Democrat,C,86586.52,-11.46,80327,242763,6.8,5.0,0.3309,0.3376,H0FL16052
2010FL16,2010,FLORIDA,FL,16,,False,THOMAS J ROONEY,Republican,I,1013780.39,12.14,162285,242763,6.8,5.0,0.6685,0.3376,H8FL16022
2010FL17,2010,FLORIDA,FL,17,,False,FREDERICA S WILSON,Democrat,O,401644.69,27.92,106361,123370,6.8,-34.0,0.8621,0.7242,H0FL17068
2010FL17,2010,FLORIDA,FL,17,,False,RODERICK D VEREEN,Other,O,108785.69,,17009,123370,6.8,-34.0,0.1379,0.7242,H0FL17092
2010FL18,2010,FLORIDA,FL,18,,False,ILEANA ROS-LEHTINEN,Republican,I,1103463.35,10.18,102360,148595,6.8,3.0,0.6889,0.3778,H0FL18025
2010FL18,2010,FLORIDA,FL,18,,False,ROLANDO A BANCIELLA,Democrat,C,10742.0,-9.42,46235,148595,6.8,3.0,0.3111,0.3778,H0FL18165
2010FL19,2010,FLORIDA,FL,19,,False,JOE BUDD,Republican,C,86440.21,-7.95,78733,211059,6.8,-15.0,0.373,0.2529,H0FL19072
2010FL19,2010,FLORIDA,FL,19,,False,THEODORE E DEUTCH,Democrat,I,1874219.78,8.45,132098,211059,6.8,-15.0,0.6259,0.2529,H0FL19080
2010FL2,2010,FLORIDA,FL,2,,False,ALLEN BOYD,Democrat,I,3814063.8,-12.68,105211,254438,6.8,6.0,0.4135,0.1225,H6FL00046
2010FL2,2010,FLORIDA,FL,2,,False,DIANNE BERRYHILL,Other,C,10220.58,,5705,254438,6.8,6.0,0.0224,0.1225,H0FL02177
2010FL2,2010,FLORIDA,FL,2,,False,PAUL C MCKAIN,Other,C,49931.42,,7135,254438,6.8,6.0,0.028,0.1225,H0FL02094
2010FL2,2010,FLORIDA,FL,2,,False,STEVE SOUTHERLAND,Republican,C,1290928.8,12.92,136371,254438,6.8,6.0,0.536,0.1225,H0FL02110
2010FL20,2010,FLORIDA,FL,20,,False,DEBBIE WASSERMAN SCHULTZ,Democrat,I,2018503.65,6.42,100787,167570,6.8,-13.0,0.6015,0.2205,H4FL20023
2010FL20,2010,FLORIDA,FL,20,,False,KAREN HARRINGTON,Republican,C,374118.42,-5.98,63845,167570,6.8,-13.0,0.381,0.2205,H0FL20070
2010FL20,2010,FLORIDA,FL,20,,False,ROBERT KUNST,Other,C,8569.0,,1272,167570,6.8,-13.0,0.0076,0.2205,H0FL20088
2010FL20,2010,FLORIDA,FL,20,,False,STANLEY BLUMENTHAL,Other,C,263478.0,,1663,167570,6.8,-13.0,0.0099,0.2205,H0FL20104
2010FL21,2010,FLORIDA,FL,21,,False,MARIO DIAZ-BALART,Republican,I,541147.96,11.8,1,1,6.8,5.0,1.0,0.0,H2FL25018
2010FL22,2010,FLORIDA,FL,22,,False,ALLEN WEST,Republican,C,6519713.09,5.89,118890,218694,6.8,-1.0,0.5436,0.0872,H8FL22038
2010FL22,2010,FLORIDA,FL,22,,False,RON KLEIN,Democrat,I,5319671.22,-5.71,99804,218694,6.8,-1.0,0.4564,0.0872,H6FL22040
2010FL23,2010,FLORIDA,FL,23,,False,ALCEE L HASTINGS,Democrat,I,778998.09,21.78,100066,126870,6.8,-28.0,0.7887,0.5774,H2FL23021
2010FL23,2010,FLORIDA,FL,23,,False,BERNARD SANSARICQ,Republican,C,106142.42,-20.62,26804,126870,6.8,-28.0,0.2113,0.5774,H0FL23033
2010FL24,2010,FLORIDA,FL,24,,False,"SANDRA ""SANDY"" ADAMS",Republican,C,1266664.42,10.99,146129,245031,6.8,4.0,0.5964,0.1932,H0FL24049
2010FL24,2010,FLORIDA,FL,24,,False,SUZANNE M KOSMAS,Democrat,I,2561831.1,-10.61,98787,245031,6.8,4.0,0.4032,0.1932,H8FL24026
2010FL25,2010,FLORIDA,FL,25,,False,CRAIG PORTER,Other,O,17467.07,,3244,143553,6.8,5.0,0.0226,0.0956,H0FL25020
2010FL25,2010,FLORIDA,FL,25,,False,DAVID RIVERA,Republican,O,1884653.91,11.9,74859,143553,6.8,5.0,0.5215,0.0956,H0FL25038
2010FL25,2010,FLORIDA,FL,25,,False,JOE GARCIA,Democrat,O,1654071.08,-11.7,61138,143553,6.8,5.0,0.4259,0.0956,H8FL25015
2010FL25,2010,FLORIDA,FL,25,,False,ROLY ARROJO,Other,,,,4312,143553,6.8,5.0,0.03,0.0956,
2010FL3,2010,FLORIDA,FL,3,,False,CORRINE BROWN,Democrat,I,1003553.25,11.49,94744,150301,6.8,-18.0,0.6304,0.2915,H2FL03056
2010FL3,2010,FLORIDA,FL,3,,False,"MICAHEL ""MIKE"" YOST",Republican,C,153550.04,-10.91,50932,150301,6.8,-18.0,0.3389,0.2915,H0FL06061
2010FL3,2010,FLORIDA,FL,3,,False,TERRY MARTIN-BACK,Other,C,8444.0,,4625,150301,6.8,-18.0,0.0308,0.2915,H0FL03076
2010FL4,2010,FLORIDA,FL,4,,False,ANDER CRENSHAW,Republican,I,669113.37,24.34,178238,230845,6.8,17.0,0.7721,0.5445,H0FL04066
2010FL4,2010,FLORIDA,FL,4,,False,TROY D STANLEY,Other,C,15675.09,,52540,230845,6.8,17.0,0.2276,0.5445,H0FL04108
2010FL5,2010,FLORIDA,FL,5,,False,"JAMES ""JIM"" PICCILLO",Democrat,O,149580.03,-15.45,100858,309673,6.8,9.0,0.3257,0.3486,H0FL05113
2010FL5,2010,FLORIDA,FL,5,,False,"RICHARD B ""RICH"" NUGENT",Republican,O,506953.89,16.15,208815,309673,6.8,9.0,0.6743,0.3486,H0FL05139
2010FL6,2010,FLORIDA,FL,6,,False,CLIFF STEARNS,Republican,I,917485.78,17.23,179349,250981,6.8,10.0,0.7146,0.4292,H8FL06056
2010FL6,2010,FLORIDA,FL,6,,False,STEVE SCHONBERG,Other,C,8052.0,,71632,250981,6.8,10.0,0.2854,0.4292,H0FL06079
2010FL7,2010,FLORIDA,FL,7,,False,HEATHER BEAVEN,Democrat,C,235849.91,-13.42,83206,268676,6.8,7.0,0.3097,0.3806,H0FL07077
2010FL7,2010,FLORIDA,FL,7,,False,JOHN L MICA,Republican,I,1334101.34,14.18,185470,268676,6.8,7.0,0.6903,0.3806,H2FL08055
2010FL8,2010,FLORIDA,FL,8,,False,ALAN GRAYSON,Democrat,I,5573271.75,-8.62,84167,220244,6.8,2.0,0.3822,0.1789,H6FL08213
2010FL8,2010,FLORIDA,FL,8,,False,DANIEL WEBSTER,Republican,C,1756774.9,8.98,123586,220244,6.8,2.0,0.5611,0.1789,H0FL08208
2010FL8,2010,FLORIDA,FL,8,,False,GEORGE L METCALFE,Other,C,12991.0,,4143,220244,6.8,2.0,0.0188,0.1789,H0FL08216
2010FL8,2010,FLORIDA,FL,8,,False,PEG DUNMIRE,Other,C,285076.23,,8337,220244,6.8,2.0,0.0379,0.1789,H0FL08117
2010FL9,2010,FLORIDA,FL,9,,False,ANITA DE PALMA,Democrat,C,13401.0,-12.37,66158,231591,6.8,6.0,0.2857,0.4286,H8FL09084
2010FL9,2010,FLORIDA,FL,9,,False,GUS M BILIRAKIS,Republican,I,915411.41,13.23,165433,231591,6.8,6.0,0.7143,0.4286,H6FL09070
2010GA1,2010,GEORGIA,GA,1,,False,JACK KINGSTON,Republican,,,23.23,117270,163719,6.8,16.0,0.7163,0.4326,
2010GA1,2010,GEORGIA,GA,1,,False,OSCAR L HARRIS II,Democrat,,,-22.37,46449,163719,6.8,16.0,0.2837,0.4326,
2010GA10,2010,GEORGIA,GA,10,,False,PAUL C BROUN,Republican,I,1979581.06,22.15,138062,204967,6.8,15.0,0.6736,0.3472,H8GA10049
2010GA10,2010,GEORGIA,GA,10,,False,RUSSELL EDWARDS,Democrat,C,218078.11,-21.45,66905,204967,6.8,15.0,0.3264,0.3472,H0GA10244
2010GA11,2010,GEORGIA,GA,11,,False,PHIL GINGREY,Republican,I,953037.52,26.8,163515,163515,6.8,20.0,1.0,0.0,H2GA11149
2010GA12,2010,GEORGIA,GA,12,,False,JOHN BARROW,Democrat,I,1905567.59,-5.67,92459,163397,6.8,-1.0,0.5659,0.1318,H4GA12010
2010GA12,2010,GEORGIA,GA,12,,False,RAYMOND MCKINNEY,Republican,C,246792.02,5.93,70938,163397,6.8,-1.0,0.4341,0.1318,H8GA12029
2010GA13,2010,GEORGIA,GA,13,,False,DAVID SCOTT,Democrat,I,811743.97,8.59,140294,202065,6.8,-15.0,0.6943,0.3886,H2GA13012
2010GA13,2010,GEORGIA,GA,13,,False,MIKE CRANE,Republican,,,-7.81,61771,202065,6.8,-15.0,0.3057,0.3886,
2010GA2,2010,GEORGIA,GA,2,,False,MIKE KEOWN,Republican,C,1154740.31,5.83,81673,168193,6.8,-1.0,0.4856,0.0288,H0GA02217
2010GA2,2010,GEORGIA,GA,2,,False,SANFORD D BISHOP JR,Democrat,I,1776499.87,-5.77,86520,168193,6.8,-1.0,0.5144,0.0288,H2GA02031
2010GA3,2010,GEORGIA,GA,3,,False,FRANK SAUNDERS,Democrat,C,43281.78,-25.41,73932,242239,6.8,19.0,0.3052,0.3896,H0GA03066
2010GA3,2010,GEORGIA,GA,3,,False,LYNN A WESTMORELAND,Republican,I,770529.21,26.19,168304,242239,6.8,19.0,0.6948,0.3896,H4GA08067
2010GA4,2010,GEORGIA,GA,4,,False,"HENRY C ""HANK"" JOHNSON JR",Democrat,I,589779.74,17.69,131760,176467,6.8,-24.0,0.7467,0.4934,H6GA04129
2010GA4,2010,GEORGIA,GA,4,,False,"LISBETH ""LIZ"" CARTER",Republican,C,121424.59,-16.71,44707,176467,6.8,-24.0,0.2533,0.4934,H0GA04072
2010GA5,2010,GEORGIA,GA,5,,False,FENN LITTLE,Republican,C,99669.35,-18.73,46622,177404,6.8,-26.0,0.2628,0.4744,H0GA05210
2010GA5,2010,GEORGIA,GA,5,,False,JOHN LEWIS,Democrat,I,1115867.93,19.67,130782,177404,6.8,-26.0,0.7372,0.4744,H6GA05217
2010GA6,2010,GEORGIA,GA,6,,False,TOM PRICE,Republican,I,1257904.23,25.8,198100,198288,6.8,19.0,0.9991,0.0,H4GA06087
2010GA7,2010,GEORGIA,GA,7,,False,DOUG HECKMANN,Democrat,O,73899.28,-22.46,78996,239894,6.8,16.0,0.3293,0.3414,H8GA07136
2010GA7,2010,GEORGIA,GA,7,,False,ROB WOODALL,Republican,O,323801.01,23.14,160898,239894,6.8,16.0,0.6707,0.3414,H0GA07133
2010GA8,2010,GEORGIA,GA,8,,False,AUSTIN SCOTT,Republican,C,1024630.75,16.85,102770,195020,6.8,10.0,0.527,0.054,H0GA08099
2010GA8,2010,GEORGIA,GA,8,,False,JIM MARSHALL,Democrat,I,1820049.38,-16.75,92250,195020,6.8,10.0,0.473,0.054,H0GA08032
2010GA9,2010,GEORGIA,GA,9,,False,TOM GRAVES,Republican,I,1309823.61,34.8,173512,173512,6.8,28.0,1.0,0.0,H0GA09030
2010HI1,2010,HAWAII,HI,1,,False,CHARLES DJOU,Republican,I,2576326.12,-4.14,82723,176863,6.8,-11.0,0.4677,0.0646,H0HI01157
2010HI1,2010,HAWAII,HI,1,,False,COLLEEN HANABUSA,Democrat,C,2384717.56,4.26,94140,176863,6.8,-11.0,0.5323,0.0646,H2HI02110
2010HI2,2010,HAWAII,HI,2,,False,ANDREW VSEVOLOD VON SONN,Other,,,,1310,183258,6.8,-14.0,0.0071,0.4687,
2010HI2,2010,HAWAII,HI,2,,False,JOHN W WILLOUGHBY,Republican,C,31068.0,-6.73,46404,183258,6.8,-14.0,0.2532,0.4687,H0HI02106
2010HI2,2010,HAWAII,HI,2,,False,MAZIE K HIRONO,Democrat,I,1102377.06,7.67,132290,183258,6.8,-14.0,0.7219,0.4687,H6HI02251
2010HI2,2010,HAWAII,HI,2,,False,PAT BROCK,Other,,,,3254,183258,6.8,-14.0,0.0178,0.4687,
2010IA1,2010,IOWA,IA,1,,False,BENJAMIN M LANGE,Republican,C,515562.05,1.82,100219,210902,6.8,-5.0,0.4752,0.0199,H0IA01117
2010IA1,2010,IOWA,IA,1,,False,BRUCE L BRALEY,Democrat,I,2357363.87,-1.78,104428,210902,6.8,-5.0,0.4951,0.0199,H6IA01098
2010IA1,2010,IOWA,IA,1,,False,ROB J PETSCHE,Other,,,,4087,210902,6.8,-5.0,0.0194,0.0199,
2010IA2,2010,IOWA,IA,2,,False,DAVID LOEBSACK,Democrat,I,1225836.79,0.25,115839,227175,6.8,-7.0,0.5099,0.0507,H6IA02146
2010IA2,2010,IOWA,IA,2,,False,GARY SICARD,Other,,,,4356,227175,6.8,-7.0,0.0192,0.0507,
