year,state,state_po,office,district,runoff,special,candidate,party,candidatevotes,totalvotes,CAND_ID,CAND_NAME,CAND_ICI,CAND_PTY_AFFILIATION,TTL_DISB,CAND_OFFICE_ST,CAND_OFFICE_DISTRICT
2022,NEW JERSEY,NJ,US HOUSE,6,False,False,TARA FISHER,LIBERTARIAN,1361,184919,,,,,,,
2022,NEW JERSEY,NJ,US HOUSE,6,False,False,INDER JIT SONI,NEW JERSEY FIRST,947,184919,,,,,,,
2022,NEW JERSEY,NJ,US HOUSE,6,False,False,ERIC ANTISELL,MOVE EVERYONE FORWARD,534,184919,,,,,,,
2022,NEW JERSEY,NJ,US HOUSE,7,False,False,"THOMAS H KEAN, JR",REPUBLICAN,159392,310093,H0NJ07261,THOMAS H. JR. KEAN,C,REP,4476338.05,NJ,7
2022,NEW JERSEY,NJ,US HOUSE,7,False,False,TOM MALINOWSKI,DEMOCRAT,150701,310093,H8NJ07223,TOM MALINOWSKI,I,DEM,9012861.0,NJ,7
2022,NEW JERSEY,NJ,US HOUSE,8,False,False,MARCOS ARROYO,REPUBLICAN,24957,106473,,,,,,,
2022,NEW JERSEY,NJ,US HOUSE,8,False,False,ROBERT J MENENDEZ,DEMOCRAT,78382,106473,H2NJ08232,ROBERT J. MENENDEZ,O,DEM,1397774.05,NJ,8
2022,NEW JERSEY,NJ,US HOUSE,8,False,False,JOANNE KUNIANSKY,SOCIALIST WORKERS,1016,106473,,,,,,,
2022,NEW JERSEY,NJ,US HOUSE,8,False,False,DAN DELANEY,LIBERTARIAN,758,106473,,,,,,,
2022,NEW JERSEY,NJ,US HOUSE,8,False,False,DAVID W COOK,OTHER,714,106473,,,,,,,
2022,NEW JERSEY,NJ,US HOUSE,8,False,False,PABLO OLIVERA,LABOUR PARTY,400,106473,,,,,,,
2022,NEW JERSEY,NJ,US HOUSE,8,False,False,JOHN V SALIERNO,TRUTH AND MERIT,246,106473,,,,,,,
2022,NEW JERSEY,NJ,US HOUSE,9,False,False,BILLY PREMPEH,REPUBLICAN,65365,149984,,,,,,,
2022,NEW JERSEY,NJ,US HOUSE,9,False,False,"BILL PASCRELL, JR",DEMOCRAT,82457,149984,,,,,,,
2022,NEW JERSEY,NJ,US HOUSE,9,False,False,LEA SHERMAN,SOCIALIST WORKERS,1108,149984,,,,,,,
2022,NEW JERSEY,NJ,US HOUSE,9,False,False,SEAN ARMSTRONG,LIBERTARIAN,1054,149984,,,,,,,
2022,NEW MEXICO,NM,US HOUSE,1,False,False,MICHELLE GARCIA HOLMES,REPUBLICAN,124151,280671,H0NM01189,MICHELLE GARCIA HOLMES,C,REP,401736.8,NM,1
2022,NEW MEXICO,NM,US HOUSE,1,False,False,MELANIE A STANSBURY,DEMOCRAT,156462,280671,H2NM01144,MELANIE STANSBURY,C,DEM,3610145.06,NM,1
2022,NEW MEXICO,NM,US HOUSE,2,False,False,YVETTE HERRELL,REPUBLICAN,95636,192673,H8NM02156,STELLA YVETTE HERRELL,I,REP,4378712.91,NM,2
2022,NEW MEXICO,NM,US HOUSE,2,False,False,GABRIEL VASQUEZ,DEMOCRAT,96986,192673,H2NM02191,GABRIEL VASQUEZ,C,DEM,3664921.26,NM,2
2022,NEW MEXICO,NM,US HOUSE,3,False,False,ALEXIS MARTINEZ JOHNSON,REPUBLICAN,96565,230782,H2NM03173,ALEXIS MARTINEZ JOHNSON,C,REP,301184.5,NM,3
2022,NEW MEXICO,NM,US HOUSE,3,False,False,TERESA LEGER FERNANDEZ,DEMOCRAT,134217,230782,H0NM03102,TERESA LEGER FERNANDEZ,I,DEM,3257592.84,NM,3
2022,NEVADA,NV,US HOUSE,1,False,False,MARK ROBERTSON,REPUBLICAN,103115,224349,H2NV03153,MARK ROBERTSON,C,REP,1168642.84,NV,1
2022,NEVADA,NV,US HOUSE,1,False,False,DINA TITUS,DEMOCRAT,115700,224349,H8NV03036,DINA TITUS,I,DEM,3548023.72,NV,1
2022,NEVADA,NV,US HOUSE,1,False,False,KEN CAVANAUGH,LIBERTARIAN,5534,224349,,,,,,,
2022,NEVADA,NV,US HOUSE,2,False,False,MARK E AMODEI,REPUBLICAN,185467,310498,H2NV02395,MARK EUGENE AMODEI,I,REP,1264414.97,NV,2
2022,NEVADA,NV,US HOUSE,2,False,False,ELIZABETH MERCEDES KRAUSE,DEMOCRAT,117371,310498,,,,,,,
2022,NEVADA,NV,US HOUSE,2,False,False,RUSSELL BEST,INDEPENDENT AMERICAN,4194,310498,,,,,,,
2022,NEVADA,NV,US HOUSE,2,False,False,DARRYL BABER,LIBERTARIAN,3466,310498,,,,,,,
2022,NEVADA,NV,US HOUSE,3,False,False,APRIL BECKER,REPUBLICAN,121083,252169,H2NV03161,APRIL BECKER,C,REP,2448390.9,NV,3
2022,NEVADA,NV,US HOUSE,3,False,False,SUSIE LEE,DEMOCRAT,131086,252169,H6NV04020,SUSIE LEE,I,DEM,6328742.98,NV,3
2022,NEVADA,NV,US HOUSE,4,False,False,SAM PETERS,REPUBLICAN,105870,222487,,,,,,,
2022,NEVADA,NV,US HOUSE,4,False,False,STEVEN HORSFORD,DEMOCRAT,116617,222487,H2NV04011,STEVEN ALEXZANDER HORSFORD,I,DEM,5389863.42,NV,4
2022,NEW YORK,NY,US HOUSE,1,False,False,NICHOLAS J LALOTA,REPUBLICAN,154046,327052,H2NY01190,LALOTA NICK,O,REP,1474150.46,NY,1
2022,NEW YORK,NY,US HOUSE,1,False,False,NICHOLAS J LALOTA,CONSERVATIVE,22994,327052,H2NY01190,LALOTA NICK,O,REP,1474150.46,NY,1
2022,NEW YORK,NY,US HOUSE,1,False,False,BRIDGET FLEMING,DEMOCRAT,135170,327052,H0NY01202,BRIDGET FLEMING,C,DEM,2679869.96,NY,1
2022,NEW YORK,NY,US HOUSE,1,False,False,BRIDGET FLEMING,WORKING FAMILIES,6737,327052,H0NY01202,BRIDGET FLEMING,C,DEM,2679869.96,NY,1
2022,NEW YORK,NY,US HOUSE,1,False,False,BLANK,,7991,327052,,,,,,,
2022,NEW YORK,NY,US HOUSE,1,False,False,VOID,,66,327052,,,,,,,
2022,NEW YORK,NY,US HOUSE,1,False,False,SCATTERING,,48,327052,,,,,,,
2022,NEW YORK,NY,US HOUSE,10,False,False,BENINE A HAMDAN,REPUBLICAN,26711,202131,H2NY10134,BENINE HAMDAN,C,REP,24982.86,NY,10
2022,NEW YORK,NY,US HOUSE,10,False,False,BENINE A HAMDAN,CONSERVATIVE,2347,202131,H2NY10134,BENINE HAMDAN,C,REP,24982.86,NY,10
2022,NEW YORK,NY,US HOUSE,10,False,False,DANIEL GOLDMAN,DEMOCRAT,160582,202131,H2NY10308,DANIEL GOLDMAN,C,DEM,7105514.39,NY,10
2022,NEW YORK,NY,US HOUSE,10,False,False,STEVE F SPEER,MEDICAL FREEDOM,1447,202131,,,,,,,
2022,NEW YORK,NY,US HOUSE,10,False,False,BLANK,,9784,202131,,,,,,,
2022,NEW YORK,NY,US HOUSE,10,False,False,SCATTERING,,1260,202131,,,,,,,
2022,NEW YORK,NY,US HOUSE,11,False,False,NICOLE MALLIOTAKIS,REPUBLICAN,107989,191083,H0NY11078,NICOLE MALLIOTAKIS,I,REP,4614769.99,NY,11
2022,NEW YORK,NY,US HOUSE,11,False,False,NICOLE MALLIOTAKIS,CONSERVATIVE,8003,191083,H0NY11078,NICOLE MALLIOTAKIS,I,REP,4614769.99,NY,11
2022,NEW YORK,NY,US HOUSE,11,False,False,MAX N ROSE,DEMOCRAT,71801,191083,H2NY11140,MAX ROSE,C,DEM,4091798.14,NY,11
2022,NEW YORK,NY,US HOUSE,11,False,False,BLANK,,2984,191083,,,,,,,
2022,NEW YORK,NY,US HOUSE,11,False,False,SCATTERING,,306,191083,,,,,,,
2022,NEW YORK,NY,US HOUSE,12,False,False,MICHAEL K ZUMBLUSKAS,REPUBLICAN,40994,251078,H2NY12221,MICHAEL K MR. ZUMBLUSKAS,C,REP,16055.95,NY,12
2022,NEW YORK,NY,US HOUSE,12,False,False,MICHAEL K ZUMBLUSKAS,CONSERVATIVE,2715,251078,H2NY12221,MICHAEL K MR. ZUMBLUSKAS,C,REP,16055.95,NY,12
2022,NEW YORK,NY,US HOUSE,12,False,False,MICHAEL K ZUMBLUSKAS,PARENT,464,251078,H2NY12221,MICHAEL K MR. ZUMBLUSKAS,C,REP,16055.95,NY,12
2022,NEW YORK,NY,US HOUSE,12,False,False,JERROLD NADLER,DEMOCRAT,184872,251078,H2NY17071,JERROLD L. NADLER,I,DEM,2819325.34,NY,12
2022,NEW YORK,NY,US HOUSE,12,False,False,JERROLD NADLER,WORKING FAMILIES,16018,251078,H2NY17071,JERROLD L. NADLER,I,DEM,2819325.34,NY,12
2022,NEW YORK,NY,US HOUSE,12,False,False,MIKHAIL ITKIS,ITKIS CAMPAIGN,631,251078,H2NY12239,MIKHAIL ITKIS,C,IND,91554.23,NY,12
2022,NEW YORK,NY,US HOUSE,12,False,False,BLANK,,4973,251078,,,,,,,
2022,NEW YORK,NY,US HOUSE,12,False,False,SCATTERING,,411,251078,,,,,,,
2022,NEW YORK,NY,US HOUSE,13,False,False,ADRIANO ESPAILLAT,DEMOCRAT,116589,142795,H2NY13096,ADRIANO ESPAILLAT,I,DEM,1314056.53,NY,13
2022,NEW YORK,NY,US HOUSE,13,False,False,BLANK,,24949,142795,,,,,,,
2022,NEW YORK,NY,US HOUSE,13,False,False,SCATTERING,,1257,142795,,,,,,,
2022,NEW YORK,NY,US HOUSE,14,False,False,TINA FORTE,REPUBLICAN,31935,122582,H2NY14128,TINA FORTE,C,REP,1535444.53,NY,14
2022,NEW YORK,NY,US HOUSE,14,False,False,ALEXANDRIA OCASIO-CORTEZ,DEMOCRAT,74050,122582,H8NY15148,ALEXANDRIA OCASIO-CORTEZ,I,DEM,11344694.85,NY,14
2022,NEW YORK,NY,US HOUSE,14,False,False,ALEXANDRIA OCASIO-CORTEZ,WORKING FAMILIES,8403,122582,H8NY15148,ALEXANDRIA OCASIO-CORTEZ,I,DEM,11344694.85,NY,14
2022,NEW YORK,NY,US HOUSE,14,False,False,DESI CUELLAR,CONSERVATIVE,2208,122582,H2NY14094,DESI CUELLAR,C,REP,271604.98,NY,14
2022,NEW YORK,NY,US HOUSE,14,False,False,BLANK,,5792,122582,,,,,,,
2022,NEW YORK,NY,US HOUSE,14,False,False,SCATTERING,,194,122582,,,,,,,
2022,NEW YORK,NY,US HOUSE,15,False,False,STYLO A SAPASKIS,REPUBLICAN,15882,101732,,,,,,,
2022,NEW YORK,NY,US HOUSE,15,False,False,RITCHIE TORRES,DEMOCRAT,76406,101732,H0NY15160,RITCHIE JOHN TORRES,I,DEM,944741.4,NY,15
2022,NEW YORK,NY,US HOUSE,15,False,False,BLANK,,9342,101732,,,,,,,
2022,NEW YORK,NY,US HOUSE,15,False,False,SCATTERING,,102,101732,,,,,,,
2022,NEW YORK,NY,US HOUSE,16,False,False,MIRIAM L FLISSER,REPUBLICAN,74156,221597,H2NY16115,MIRIAM FLISSER,C,REP,1516.66,NY,16
2022,NEW YORK,NY,US HOUSE,16,False,False,JAMAAL BOWMAN,DEMOCRAT,127024,221597,H0NY16143,JAMAAL BOWMAN,I,DEM,1933450.44,NY,16
2022,NEW YORK,NY,US HOUSE,16,False,False,JAMAAL BOWMAN,WORKING FAMILIES,6543,221597,H0NY16143,JAMAAL BOWMAN,I,DEM,1933450.44,NY,16
2022,NEW YORK,NY,US HOUSE,16,False,False,BLANK,,13669,221597,,,,,,,
2022,NEW YORK,NY,US HOUSE,16,False,False,SCATTERING,,205,221597,,,,,,,
2022,NEW YORK,NY,US HOUSE,17,False,False,MICHAEL V LAWLER,REPUBLICAN,125738,291308,H2NY17162,MICHAEL VINCENT LAWLER,C,REP,1514858.94,NY,17
2022,NEW YORK,NY,US HOUSE,17,False,False,MICHAEL V LAWLER,CONSERVATIVE,17812,291308,H2NY17162,MICHAEL VINCENT LAWLER,C,REP,1514858.94,NY,17
2022,NEW YORK,NY,US HOUSE,17,False,False,SEAN PATRICK MALONEY,DEMOCRAT,133457,291308,H2NY22139,SEAN PATRICK MALONEY,I,DEM,6827722.28,NY,17
2022,NEW YORK,NY,US HOUSE,17,False,False,SEAN PATRICK MALONEY,WORKING FAMILIES,8273,291308,H2NY22139,SEAN PATRICK MALONEY,I,DEM,6827722.28,NY,17
2022,NEW YORK,NY,US HOUSE,17,False,False,BLANK,,5826,291308,,,,,,,
2022,NEW YORK,NY,US HOUSE,17,False,False,SCATTERING,,150,291308,,,,,,,
2022,NEW YORK,NY,US HOUSE,17,False,False,VOID,,52,291308,,,,,,,
2022,NEW YORK,NY,US HOUSE,18,False,False,COLIN J SCHMITT,REPUBLICAN,116972,272617,H2NY18087,COLIN J SCHMITT,C,REP,2060312.62,NY,18
2022,NEW YORK,NY,US HOUSE,18,False,False,COLIN J SCHMITT,CONSERVATIVE,14681,272617,H2NY18087,COLIN J SCHMITT,C,REP,2060312.62,NY,18
2022,NEW YORK,NY,US HOUSE,18,False,False,PATRICK RYAN,DEMOCRAT,123168,272617,H8NY19223,PATRICK RYAN,C,DEM,4752653.01,NY,18
2022,NEW YORK,NY,US HOUSE,18,False,False,PATRICK RYAN,WORKING FAMILIES,12077,272617,H8NY19223,PATRICK RYAN,C,DEM,4752653.01,NY,18
2022,NEW YORK,NY,US HOUSE,18,False,False,BLANK,,5482,272617,,,,,,,
2022,NEW YORK,NY,US HOUSE,18,False,False,SCATTERING,,155,272617,,,,,,,
2022,NEW YORK,NY,US HOUSE,18,False,False,VOID,,82,272617,,,,,,,
2022,NEW YORK,NY,US HOUSE,19,False,False,MARCUS MOLINARO,REPUBLICAN,129960,292577,H2NY19127,MARCUS J. MOLINARO,C,REP,2429587.14,NY,19
2022,NEW YORK,NY,US HOUSE,19,False,False,MARCUS MOLINARO,CONSERVATIVE,16044,292577,H2NY19127,MARCUS J. MOLINARO,C,REP,2429587.14,NY,19
2022,NEW YORK,NY,US HOUSE,19,False,False,JOSH RILEY,DEMOCRAT,124396,292577,H8NY22177,JOSH RILEY,C,DEM,4177164.41,NY,19
2022,NEW YORK,NY,US HOUSE,19,False,False,JOSH RILEY,WORKING FAMILIES,17113,292577,H8NY22177,JOSH RILEY,C,DEM,4177164.41,NY,19
2022,NEW YORK,NY,US HOUSE,19,False,False,BLANK,,4894,292577,,,,,,,
2022,NEW YORK,NY,US HOUSE,19,False,False,SCATTERING,,105,292577,,,,,,,
2022,NEW YORK,NY,US HOUSE,19,False,False,VOID,,65,292577,,,,,,,
2022,NEW YORK,NY,US HOUSE,2,False,False,ANDREW R GARBARINO,REPUBLICAN,130798,256117,H0NY02234,ANDREW GARBARINO,I,REP,3385888.91,NY,2
2022,NEW YORK,NY,US HOUSE,2,False,False,ANDREW R GARBARINO,CONSERVATIVE,20380,256117,H0NY02234,ANDREW GARBARINO,I,REP,3385888.91,NY,2
2022,NEW YORK,NY,US HOUSE,2,False,False,JACKIE GORDON,DEMOCRAT,93299,256117,H0NY02192,JACQUELINE GORDON,C,DEM,1737968.22,NY,2
2022,NEW YORK,NY,US HOUSE,2,False,False,JACKIE GORDON,WORKING FAMILIES,4475,256117,H0NY02192,JACQUELINE GORDON,C,DEM,1737968.22,NY,2
2022,NEW YORK,NY,US HOUSE,2,False,False,BLANK,,6979,256117,,,,,,,
2022,NEW YORK,NY,US HOUSE,2,False,False,VOID,,106,256117,,,,,,,
2022,NEW YORK,NY,US HOUSE,2,False,False,SCATTERING,,80,256117,,,,,,,
2022,NEW YORK,NY,US HOUSE,20,False,False,ELIZABETH L JOY,REPUBLICAN,110903,295722,H0NY20111,ELIZABETH L JOY,C,REP,1180184.37,NY,20
2022,NEW YORK,NY,US HOUSE,20,False,False,ELIZABETH L JOY,CONSERVATIVE,19966,295722,H0NY20111,ELIZABETH L JOY,C,REP,1180184.37,NY,20
2022,NEW YORK,NY,US HOUSE,20,False,False,PAUL TONKO,DEMOCRAT,145928,295722,H8NY21203,PAUL DAVID TONKO,I,DEM,1863434.65,NY,20
2022,NEW YORK,NY,US HOUSE,20,False,False,PAUL TONKO,WORKING FAMILIES,14492,295722,H8NY21203,PAUL DAVID TONKO,I,DEM,1863434.65,NY,20
2022,NEW YORK,NY,US HOUSE,20,False,False,BLANK,,4184,295722,,,,,,,
2022,NEW YORK,NY,US HOUSE,20,False,False,SCATTERING,,144,295722,,,,,,,
2022,NEW YORK,NY,US HOUSE,20,False,False,VOID,,105,295722,,,,,,,
2022,NEW YORK,NY,US HOUSE,21,False,False,ELISE M STEFANIK,REPUBLICAN,150595,289617,H4NY21079,ELISE M. STEFANIK,I,REP,10556732.68,NY,21
2022,NEW YORK,NY,US HOUSE,21,False,False,ELISE M STEFANIK,CONSERVATIVE,17984,289617,H4NY21079,ELISE M. STEFANIK,I,REP,10556732.68,NY,21
2022,NEW YORK,NY,US HOUSE,21,False,False,MATT CASTELLI,DEMOCRAT,112645,289617,H2NY21164,MATT CASTELLI,C,DEM,2424510.88,NY,21
2022,NEW YORK,NY,US HOUSE,21,False,False,MODERATE,,3776,289617,,,,,,,
2022,NEW YORK,NY,US HOUSE,21,False,False,BLANK,,4471,289617,,,,,,,
2022,NEW YORK,NY,US HOUSE,21,False,False,SCATTERING,,95,289617,,,,,,,
2022,NEW YORK,NY,US HOUSE,21,False,False,VOID,,51,289617,,,,,,,
2022,NEW YORK,NY,US HOUSE,22,False,False,BRANDON M WILLIAMS,REPUBLICAN,116529,273981,H2NY22212,BRANDON MCDONALD WILLIAMS,C,REP,917239.48,NY,22
2022,NEW YORK,NY,US HOUSE,22,False,False,BRANDON M WILLIAMS,CONSERVATIVE,19015,273981,H2NY22212,BRANDON MCDONALD WILLIAMS,C,REP,917239.48,NY,22
2022,NEW YORK,NY,US HOUSE,22,False,False,FRANCIS CONOLE,DEMOCRAT,132913,273981,H0NY24063,FRANCIS CONOLE,C,DEM,3046247.6,NY,22
2022,NEW YORK,NY,US HOUSE,22,False,False,BLANK,,5315,273981,,,,,,,
2022,NEW YORK,NY,US HOUSE,22,False,False,SCATTERING,,151,273981,,,,,,,
2022,NEW YORK,NY,US HOUSE,22,False,False,VOID,,58,273981,,,,,,,
2022,NEW YORK,NY,US HOUSE,23,False,False,NICK LANGWORTHY,REPUBLICAN,163000,306126,H2NY23228,NICK LANGWORTHY,O,REP,673237.93,NY,23
2022,NEW YORK,NY,US HOUSE,23,False,False,NICK LANGWORTHY,CONSERVATIVE,29694,306126,H2NY23228,NICK LANGWORTHY,O,REP,673237.93,NY,23
2022,NEW YORK,NY,US HOUSE,23,False,False,MAX H DELLA PIA,DEMOCRAT,104114,306126,H8NY23175,MAX DELLA PIA,O,DEM,313783.75,NY,23
2022,NEW YORK,NY,US HOUSE,23,False,False,BLANK,,9013,306126,,,,,,,
2022,NEW YORK,NY,US HOUSE,23,False,False,SCATTERING,,233,306126,,,,,,,
2022,NEW YORK,NY,US HOUSE,23,False,False,VOID,,72,306126,,,,,,,
2022,NEW YORK,NY,US HOUSE,24,False,False,CLAUDIA TENNEY,REPUBLICAN,156347,285525,H4NY22051,CLAUDIA TENNEY,I,REP,3642539.45,NY,24
2022,NEW YORK,NY,US HOUSE,24,False,False,CLAUDIA TENNEY,CONSERVATIVE,25707,285525,H4NY22051,CLAUDIA TENNEY,I,REP,3642539.45,NY,24
2022,NEW YORK,NY,US HOUSE,24,False,False,STEVEN HOLDEN,DEMOCRAT,95028,285525,,,,,,,
2022,NEW YORK,NY,US HOUSE,24,False,False,BLANK,,8215,285525,,,,,,,
2022,NEW YORK,NY,US HOUSE,24,False,False,SCATTERING,,171,285525,,,,,,,
2022,NEW YORK,NY,US HOUSE,24,False,False,VOID,,57,285525,,,,,,,
2022,NEW YORK,NY,US HOUSE,25,False,False,LA’RON D SINGLETARY,REPUBLICAN,108010,284990,H2NY25082,LA'RON DESMOND SINGLETARY,C,REP,709806.57,NY,25
2022,NEW YORK,NY,US HOUSE,25,False,False,LA’RON D SINGLETARY,CONSERVATIVE,22180,284990,H2NY25082,LA'RON DESMOND SINGLETARY,C,REP,709806.57,NY,25
2022,NEW YORK,NY,US HOUSE,25,False,False,JOSEPH D MORELLE,DEMOCRAT,139875,284990,H8NY25105,JOSEPH D MORELLE,I,DEM,2358596.07,NY,25
2022,NEW YORK,NY,US HOUSE,25,False,False,JOSEPH D MORELLE,WORKING FAMILIES,12147,284990,H8NY25105,JOSEPH D MORELLE,I,DEM,2358596.07,NY,25
2022,NEW YORK,NY,US HOUSE,25,False,False,BLANK,,2577,284990,,,,,,,
2022,NEW YORK,NY,US HOUSE,25,False,False,SCATTERING,,132,284990,,,,,,,
2022,NEW YORK,NY,US HOUSE,25,False,False,VOID,,69,284990,,,,,,,
2022,NEW YORK,NY,US HOUSE,26,False,False,STEVEN L SAMS II,REPUBLICAN,70547,251300,H2NY26189,STEVEN LYNN MR II SAMS,C,REP,36659.11,NY,26
2022,NEW YORK,NY,US HOUSE,26,False,False,STEVEN L SAMS II,CONSERVATIVE,17792,251300,H2NY26189,STEVEN LYNN MR II SAMS,C,REP,36659.11,NY,26
2022,NEW YORK,NY,US HOUSE,26,False,False,BRIAN HIGGINS,DEMOCRAT,141942,251300,H4NY27076,BRIAN HIGGINS,I,DEM,1864454.81,NY,26
2022,NEW YORK,NY,US HOUSE,26,False,False,BRIAN HIGGINS,WORKING FAMILIES,14941,251300,H4NY27076,BRIAN HIGGINS,I,DEM,1864454.81,NY,26
2022,NEW YORK,NY,US HOUSE,26,False,False,BLANK,,5833,251300,,,,,,,
2022,NEW YORK,NY,US HOUSE,26,False,False,SCATTERING,,149,251300,,,,,,,
2022,NEW YORK,NY,US HOUSE,26,False,False,VOID,,96,251300,,,,,,,
2022,NEW YORK,NY,US HOUSE,3,False,False,GEORGE A D SANTOS,REPUBLICAN,133859,279772,H0NY03083,GEORGE ANTHONY DEVOLDER-SANTOS,O,REP,3094046.15,NY,3
2022,NEW YORK,NY,US HOUSE,3,False,False,GEORGE A D SANTOS,CONSERVATIVE,11965,279772,H0NY03083,GEORGE ANTHONY DEVOLDER-SANTOS,O,REP,3094046.15,NY,3
2022,NEW YORK,NY,US HOUSE,3,False,False,ROBERT P ZIMMERMAN,DEMOCRAT,120045,279772,H2NY03188,ROBERT ZIMMERMAN,O,DEM,3171033.4,NY,3
2022,NEW YORK,NY,US HOUSE,3,False,False,ROBERT P ZIMMERMAN,WORKING FAMILIES,5359,279772,H2NY03188,ROBERT ZIMMERMAN,O,DEM,3171033.4,NY,3
2022,NEW YORK,NY,US HOUSE,3,False,False,BLANK,,8340,279772,,,,,,,
2022,NEW YORK,NY,US HOUSE,3,False,False,SCATTERING,,103,279772,,,,,,,
2022,NEW YORK,NY,US HOUSE,3,False,False,VOID,,101,279772,,,,,,,
2022,NEW YORK,NY,US HOUSE,4,False,False,ANTHONY P D’ESPOSITO,REPUBLICAN,129353,278548,H2NY04277,ANTHONY P DESPOSITO,C,REP,1303519.59,NY,4
2022,NEW YORK,NY,US HOUSE,4,False,False,ANTHONY P D’ESPOSITO,CONSERVATIVE,11269,278548,H2NY04277,ANTHONY P DESPOSITO,C,REP,1303519.59,NY,4
2022,NEW YORK,NY,US HOUSE,4,False,False,LAURA A GILLEN,DEMOCRAT,130871,278548,H2NY04244,LAURA GILLEN,C,DEM,1822130.79,NY,4
2022,NEW YORK,NY,US HOUSE,4,False,False,BLANK,,6904,278548,,,,,,,
2022,NEW YORK,NY,US HOUSE,4,False,False,VOID,,84,278548,,,,,,,
2022,NEW YORK,NY,US HOUSE,4,False,False,SCATTERING,,67,278548,,,,,,,
2022,NEW YORK,NY,US HOUSE,5,False,False,PAUL KING,REPUBLICAN,31405,144316,H2NY05126,PAUL KING,C,REP,125624.41,NY,5
2022,NEW YORK,NY,US HOUSE,5,False,False,PAUL KING,CONSERVATIVE,3002,144316,H2NY05126,PAUL KING,C,REP,125624.41,NY,5
2022,NEW YORK,NY,US HOUSE,5,False,False,GREGORY W MEEKS,DEMOCRAT,104396,144316,H8NY06048,GREGORY W. MEEKS,I,DEM,1757603.75,NY,5
2022,NEW YORK,NY,US HOUSE,5,False,False,BLANK,,5329,144316,,,,,,,
2022,NEW YORK,NY,US HOUSE,5,False,False,SCATTERING,,184,144316,,,,,,,
2022,NEW YORK,NY,US HOUSE,6,False,False,THOMAS J ZMICH,REPUBLICAN,44264,137692,H0NY06086,THOMAS ZMICH,C,REP,4102.02,NY,6
2022,NEW YORK,NY,US HOUSE,6,False,False,THOMAS J ZMICH,CONSERVATIVE,3240,137692,H0NY06086,THOMAS ZMICH,C,REP,4102.02,NY,6
2022,NEW YORK,NY,US HOUSE,6,False,False,THOMAS J ZMICH,MEDICAL FREEDOM,431,137692,H0NY06086,THOMAS ZMICH,C,REP,4102.02,NY,6
2022,NEW YORK,NY,US HOUSE,6,False,False,GRACE MENG,DEMOCRAT,85049,137692,H2NY06116,GRACE MENG,I,DEM,1302936.88,NY,6
2022,NEW YORK,NY,US HOUSE,6,False,False,BLANK,,4578,137692,,,,,,,
2022,NEW YORK,NY,US HOUSE,6,False,False,SCATTERING,,130,137692,,,,,,,
2022,NEW YORK,NY,US HOUSE,7,False,False,JUAN PAGAN,REPUBLICAN,26351,153557,,,,,,,
2022,NEW YORK,NY,US HOUSE,7,False,False,JUAN PAGAN,CONSERVATIVE,2246,153557,,,,,,,
2022,NEW YORK,NY,US HOUSE,7,False,False,NYDIA M VELÁZQUEZ,DEMOCRAT,95645,153557,H2NY00010,NYDIA M. VELAZQUEZ,I,DEM,610485.75,NY,7
2022,NEW YORK,NY,US HOUSE,7,False,False,NYDIA M VELÁZQUEZ,WORKING FAMILIES,23828,153557,H2NY00010,NYDIA M. VELAZQUEZ,I,DEM,610485.75,NY,7
2022,NEW YORK,NY,US HOUSE,7,False,False,BLANK,,5253,153557,,,,,,,
2022,NEW YORK,NY,US HOUSE,7,False,False,SCATTERING,,234,153557,,,,,,,
2022,NEW YORK,NY,US HOUSE,8,False,False,YURI DASHEVSKY,REPUBLICAN,36776,144476,H2NY08187,YURI MR DASHEVSKY,C,REP,4962.35,NY,8
2022,NEW YORK,NY,US HOUSE,8,False,False,YURI DASHEVSKY,CONSERVATIVE,2284,144476,H2NY08187,YURI MR DASHEVSKY,C,REP,4962.35,NY,8
2022,NEW YORK,NY,US HOUSE,8,False,False,HAKEEM S JEFFRIES,DEMOCRAT,99079,144476,H2NY10092,HAKEEM JEFFRIES,I,DEM,5966556.83,NY,8
2022,NEW YORK,NY,US HOUSE,8,False,False,BLANK,,6146,144476,,,,,,,
2022,NEW YORK,NY,US HOUSE,8,False,False,SCATTERING,,191,144476,,,,,,,
2022,NEW YORK,NY,US HOUSE,9,False,False,YVETTE D CLARKE,DEMOCRAT,99771,167533,H4NY11138,YVETTE  D. CLARKE,I,DEM,805877.24,NY,9
2022,NEW YORK,NY,US HOUSE,9,False,False,YVETTE D CLARKE,WORKING FAMILIES,17199,167533,H4NY11138,YVETTE  D. CLARKE,I,DEM,805877.24,NY,9
2022,NEW YORK,NY,US HOUSE,9,False,False,MENACHEM M RAITPORT,CONSERVATIVE,26521,167533,,,,,,,
2022,NEW YORK,NY,US HOUSE,9,False,False,BLANK,,23680,167533,,,,,,,
2022,NEW YORK,NY,US HOUSE,9,False,False,SCATTERING,,362,167533,,,,,,,
2022,OHIO,OH,US HOUSE,1,False,False,STEVE CHABOT,REPUBLICAN,140058,296474,H8OH01043,STEVE CHABOT,I,REP,2246582.26,OH,1
2022,OHIO,OH,US HOUSE,1,False,False,GREG LANDSMAN,DEMOCRAT,156416,296474,H2OH01194,GREG LANDSMAN,C,DEM,2700067.65,OH,1
